size,connectance,sigma,mu_u,mu_l,Robs
250,0.5,0.25,-0.65,0.8500000000000001,1.7643221001223708
250,0.5,0.25,-0.65,0.8500000000000001,1.7897987066081582
250,0.5,0.25,-0.65,0.8500000000000001,1.8097228677782355
250,0.5,0.25,-0.65,0.8500000000000001,1.8382195634761227
250,0.5,0.25,-0.65,0.8500000000000001,1.7838148442424895
250,0.5,0.25,-0.65,0.8500000000000001,1.800628769582568
250,0.5,0.25,-0.65,0.8500000000000001,1.8015075860678686
250,0.5,0.25,-0.65,0.8500000000000001,1.833379782919854
250,0.5,0.25,-0.65,0.8500000000000001,1.8250617003129772
250,0.5,0.25,-0.65,0.8500000000000001,1.7626291825656843
250,0.5,0.25,-0.65,0.8500000000000001,1.739473462079517
250,0.5,0.25,-0.65,0.8500000000000001,1.7704800972467003
250,0.5,0.25,-0.65,0.8500000000000001,1.8623118118539623
250,0.5,0.25,-0.65,0.8500000000000001,1.8679686658483747
250,0.5,0.25,-0.65,0.8500000000000001,1.7961126812127195
250,0.5,0.25,-0.65,0.8500000000000001,1.8337201951752378
250,0.5,0.25,-0.65,0.8500000000000001,1.8031072410565498
250,0.5,0.25,-0.65,0.8500000000000001,1.769615382809047
250,0.5,0.25,-0.65,0.8500000000000001,1.801257771279409
250,0.5,0.25,-0.65,0.8500000000000001,1.7610378003852152
250,0.5,0.25,-0.65,0.8500000000000001,1.8112974443827718
250,0.5,0.25,-0.65,0.8500000000000001,1.8310602416277582
250,0.5,0.25,-0.65,0.8500000000000001,1.8166226627545523
250,0.5,0.25,-0.65,0.8500000000000001,1.9049769585454381
250,0.5,0.25,-0.65,0.8500000000000001,1.8468432404005666
250,0.5,0.25,-0.65,0.8500000000000001,1.8407559837091299
250,0.5,0.25,-0.65,0.8500000000000001,1.7776287239564252
250,0.5,0.25,-0.65,0.8500000000000001,1.8502383309868522
250,0.5,0.25,-0.65,0.8500000000000001,1.7777915794103498
250,0.5,0.25,-0.65,0.8500000000000001,1.8270513427803914
250,0.5,0.25,-0.65,0.8500000000000001,1.7786459616413648
250,0.5,0.25,-0.65,0.8500000000000001,1.7926894457890648
250,0.5,0.25,-0.65,0.8500000000000001,1.8916756175243388
250,0.5,0.25,-0.65,0.8500000000000001,1.9400474460523056
250,0.5,0.25,-0.65,0.8500000000000001,1.8744608334816204
250,0.5,0.25,-0.65,0.8500000000000001,1.738559813248933
250,0.5,0.25,-0.65,0.8500000000000001,1.9184156978246814
250,0.5,0.25,-0.65,0.8500000000000001,1.9014858896237719
250,0.5,0.25,-0.65,0.8500000000000001,1.8642647159343066
250,0.5,0.25,-0.65,0.8500000000000001,1.8375316709534344
250,0.5,0.25,-0.65,0.8500000000000001,1.7915603446792132
250,0.5,0.25,-0.65,0.8500000000000001,1.817854724804945
250,0.5,0.25,-0.65,0.8500000000000001,1.7763580224317932
250,0.5,0.25,-0.65,0.8500000000000001,1.8515737144407352
250,0.5,0.25,-0.65,0.8500000000000001,1.8006394748694055
250,0.5,0.25,-0.65,0.8500000000000001,1.8206797706223214
250,0.5,0.25,-0.65,0.8500000000000001,1.9744708512079976
250,0.5,0.25,-0.65,0.8500000000000001,1.7027783740214064
250,0.5,0.25,-0.65,0.8500000000000001,1.7888218420973934
250,0.5,0.25,-0.65,0.8500000000000001,1.7327188886583724
250,0.5,0.25,-0.65,0.8500000000000001,1.83478744790807
250,0.5,0.25,-0.65,0.8500000000000001,1.8120008757944017
250,0.5,0.25,-0.65,0.8500000000000001,1.836733512191954
250,0.5,0.25,-0.65,0.8500000000000001,1.800986388220801
250,0.5,0.25,-0.65,0.8500000000000001,1.770863062037388
250,0.5,0.25,-0.65,0.8500000000000001,1.7614131210191883
250,0.5,0.25,-0.65,0.8500000000000001,1.8872088404685219
250,0.5,0.25,-0.65,0.8500000000000001,1.839888423100672
250,0.5,0.25,-0.65,0.8500000000000001,1.8570642026225335
250,0.5,0.25,-0.65,0.8500000000000001,1.8167420290450433
250,0.5,0.25,-0.65,0.8500000000000001,1.7900771520850365
250,0.5,0.25,-0.65,0.8500000000000001,1.8481372169979973
250,0.5,0.25,-0.65,0.8500000000000001,1.7738014946805443
250,0.5,0.25,-0.65,0.8500000000000001,1.8452542845874857
250,0.5,0.25,-0.65,0.8500000000000001,1.819682695634382
250,0.5,0.25,-0.65,0.8500000000000001,1.82062534906719
250,0.5,0.25,-0.65,0.9000000000000001,1.492800652358212
250,0.5,0.25,-0.65,0.9000000000000001,1.5397899347219575
250,0.5,0.25,-0.65,0.9000000000000001,1.580318006029647
250,0.5,0.25,-0.65,0.9000000000000001,1.6170291307486253
250,0.5,0.25,-0.65,0.9000000000000001,1.523901851085066
250,0.5,0.25,-0.65,0.9000000000000001,1.568019593818925
250,0.5,0.25,-0.65,0.9000000000000001,1.5670464140158769
250,0.5,0.25,-0.65,0.9000000000000001,1.5156511632438323
250,0.5,0.25,-0.65,0.9000000000000001,1.572859516677438
250,0.5,0.25,-0.65,0.9000000000000001,1.6062681722514864
250,0.5,0.25,-0.65,0.9000000000000001,1.5454813143934123
250,0.5,0.25,-0.65,0.9000000000000001,1.612745816796612
250,0.5,0.25,-0.65,0.9000000000000001,1.555028277711722
250,0.5,0.25,-0.65,0.9000000000000001,1.5372449487259738
250,0.5,0.25,-0.65,0.9000000000000001,1.5574883004187512
250,0.5,0.25,-0.65,0.9000000000000001,1.6318227126954767
250,0.5,0.25,-0.65,0.9000000000000001,1.5390974642237885
250,0.5,0.25,-0.65,0.9000000000000001,1.5742800677381055
250,0.5,0.25,-0.65,0.9000000000000001,1.5740918711589462
250,0.5,0.25,-0.65,0.9000000000000001,1.6306491569093202
250,0.5,0.25,-0.65,0.9000000000000001,1.5460665395346773
250,0.5,0.25,-0.65,0.9000000000000001,1.666549030985648
250,0.5,0.25,-0.65,0.9000000000000001,1.5634083007370496
250,0.5,0.25,-0.65,0.9000000000000001,1.5295708819848872
250,0.5,0.25,-0.65,0.9000000000000001,1.602686803585733
250,0.5,0.25,-0.65,0.9000000000000001,1.536858758570593
250,0.5,0.25,-0.65,0.9000000000000001,1.5613092147947678
250,0.5,0.25,-0.65,0.9000000000000001,1.5299024722663597
250,0.5,0.25,-0.65,0.9000000000000001,1.5243656359389626
250,0.5,0.25,-0.65,0.9000000000000001,1.5084099920116598
250,0.5,0.25,-0.65,0.9000000000000001,1.5357800474181151
250,0.5,0.25,-0.65,0.9000000000000001,1.5538472369569636
250,0.5,0.25,-0.65,0.9000000000000001,1.5440515636677796
250,0.5,0.25,-0.65,0.9000000000000001,1.5618330053738823
250,0.5,0.25,-0.65,0.9000000000000001,1.501061050758068
250,0.5,0.25,-0.65,0.9000000000000001,1.5903269646361053
250,0.5,0.25,-0.65,0.9000000000000001,1.5254498785090769
250,0.5,0.25,-0.65,0.9000000000000001,1.5668246358969857
250,0.5,0.25,-0.65,0.9000000000000001,1.5791844252853307
250,0.5,0.25,-0.65,0.9000000000000001,1.6223429470495299
250,0.5,0.25,-0.65,0.9000000000000001,1.5088167265214911
250,0.5,0.25,-0.65,0.9000000000000001,1.5412716525922572
250,0.5,0.25,-0.65,0.9000000000000001,1.561917769077653
250,0.5,0.25,-0.65,0.9000000000000001,1.539976059086657
250,0.5,0.25,-0.65,0.9000000000000001,1.5350575283247272
250,0.5,0.25,-0.65,0.9000000000000001,1.6058220863839425
250,0.5,0.25,-0.65,0.9000000000000001,1.5662810958896092
250,0.5,0.25,-0.65,0.9000000000000001,1.5150580449212958
250,0.5,0.25,-0.65,0.9000000000000001,1.544973726403584
250,0.5,0.25,-0.65,0.9000000000000001,1.5045461644764992
250,0.5,0.25,-0.65,0.9000000000000001,1.574657671429491
250,0.5,0.25,-0.65,0.9000000000000001,1.567266168082057
250,0.5,0.25,-0.65,0.9000000000000001,1.5609508694322518
250,0.5,0.25,-0.65,0.9000000000000001,1.5165614917695465
250,0.5,0.25,-0.65,0.9000000000000001,1.5476550318997928
250,0.5,0.25,-0.65,0.9000000000000001,1.5862985921710628
250,0.5,0.25,-0.65,0.9000000000000001,1.6190891208728653
250,0.5,0.25,-0.65,0.9000000000000001,1.578494571707268
250,0.5,0.25,-0.65,0.9000000000000001,1.5031684727290777
250,0.5,0.25,-0.65,0.9000000000000001,1.5817456504163556
250,0.5,0.25,-0.65,0.9000000000000001,1.5106622853627096
250,0.5,0.25,-0.65,0.9000000000000001,1.5811326959868608
250,0.5,0.25,-0.65,0.9000000000000001,1.5984936343669733
250,0.5,0.25,-0.65,0.9000000000000001,1.5588534052676244
250,0.5,0.25,-0.65,0.9000000000000001,1.5433643317817616
250,0.5,0.25,-0.65,0.9000000000000001,1.5486877434818858
250,0.5,0.25,-0.65,0.9000000000000001,1.545359127293174
250,0.5,0.25,-0.65,0.9000000000000001,1.5044446706890025
250,0.5,0.25,-0.65,0.9000000000000001,1.4822485640576215
250,0.5,0.25,-0.65,0.9000000000000001,1.5202778910122081
250,0.5,0.25,-0.65,0.9000000000000001,1.577101536960769
250,0.5,0.25,-0.65,0.9000000000000001,1.5328370366170385
250,0.5,0.25,-0.65,0.9000000000000001,1.6121547145923625
250,0.5,0.25,-0.65,0.9000000000000001,1.5430162003457206
250,0.5,0.25,-0.65,0.9000000000000001,1.5332384068359102
250,0.5,0.25,-0.65,0.9000000000000001,1.5997518720654456
250,0.5,0.25,-0.65,0.9000000000000001,1.6332167261645363
250,0.5,0.25,-0.65,0.9000000000000001,1.5710364389254614
250,0.5,0.25,-0.65,0.9000000000000001,1.530696196324847
250,0.5,0.25,-0.65,0.9000000000000001,1.550499689477881
250,0.5,0.25,-0.65,0.9000000000000001,1.5670893942362332
250,0.5,0.25,-0.65,0.9000000000000001,1.5598433736549615
250,0.5,0.25,-0.65,0.9000000000000001,1.6200885847788131
250,0.5,0.25,-0.65,0.9000000000000001,1.5368809587481589
250,0.5,0.25,-0.65,0.9000000000000001,1.6494501379628936
250,0.5,0.25,-0.65,0.9000000000000001,1.5692467751383135
250,0.5,0.25,-0.65,0.9000000000000001,1.6173682434559968
250,0.5,0.25,-0.65,0.9000000000000001,1.5663011141724188
250,0.5,0.25,-0.65,0.9000000000000001,1.556913198628269
250,0.5,0.25,-0.65,0.9000000000000001,1.660367200818642
250,0.5,0.25,-0.65,0.9000000000000001,1.5717992383763901
250,0.5,0.25,-0.65,0.9000000000000001,1.5731671005253216
250,0.5,0.25,-0.65,0.9000000000000001,1.5828076821086818
250,0.5,0.25,-0.65,0.9000000000000001,1.5252042354111432
250,0.5,0.25,-0.65,0.9000000000000001,1.563835891071898
250,0.5,0.25,-0.65,0.9000000000000001,1.5435531411529437
250,0.5,0.25,-0.65,0.9000000000000001,1.5247003966182884
250,0.5,0.25,-0.65,0.9000000000000001,1.576443550997791
250,0.5,0.25,-0.65,0.9000000000000001,1.5212124634256032
250,0.5,0.25,-0.65,0.9000000000000001,1.618133994929703
250,0.5,0.25,-0.65,0.9500000000000001,1.3522721473648607
250,0.5,0.25,-0.65,0.9500000000000001,1.3547371909104455
250,0.5,0.25,-0.65,0.9500000000000001,1.388626412999604
250,0.5,0.25,-0.65,0.9500000000000001,1.4222169232904194
250,0.5,0.25,-0.65,0.9500000000000001,1.38325175503525
250,0.5,0.25,-0.65,0.9500000000000001,1.3252913567079938
250,0.5,0.25,-0.65,0.9500000000000001,1.3478896941490723
250,0.5,0.25,-0.65,0.9500000000000001,1.3813394808204926
250,0.5,0.25,-0.65,0.9500000000000001,1.3885273216553136
250,0.5,0.25,-0.65,0.9500000000000001,1.3414885074330092
250,0.5,0.25,-0.65,0.9500000000000001,1.3970689453484364
250,0.5,0.25,-0.65,0.9500000000000001,1.3454885775910161
250,0.5,0.25,-0.65,0.9500000000000001,1.3679553424924404
250,0.5,0.25,-0.65,0.9500000000000001,1.3338757276956899
250,0.5,0.25,-0.65,0.9500000000000001,1.39194715645442
250,0.5,0.25,-0.65,0.9500000000000001,1.413218495400774
250,0.5,0.25,-0.65,0.9500000000000001,1.3343482325120382
250,0.5,0.25,-0.65,0.9500000000000001,1.364955241587395
250,0.5,0.25,-0.65,0.9500000000000001,1.412159701107467
250,0.5,0.25,-0.65,0.9500000000000001,1.3869705690751524
250,0.5,0.25,-0.65,0.9500000000000001,1.3569984357693283
250,0.5,0.25,-0.65,0.9500000000000001,1.3735114101350292
250,0.5,0.25,-0.65,0.9500000000000001,1.3870684652309788
250,0.5,0.25,-0.65,0.9500000000000001,1.3876612503349026
250,0.5,0.25,-0.65,0.9500000000000001,1.3245388108280114
250,0.5,0.25,-0.65,0.9500000000000001,1.342380739149929
250,0.5,0.25,-0.65,0.9500000000000001,1.3881627518697663
250,0.5,0.25,-0.65,0.9500000000000001,1.3489581870387508
250,0.5,0.25,-0.65,0.9500000000000001,1.3833447542865398
250,0.5,0.25,-0.65,0.9500000000000001,1.3708713940486223
250,0.5,0.25,-0.65,0.9500000000000001,1.3673149517661045
250,0.5,0.25,-0.65,0.9500000000000001,1.3340965544250745
250,0.5,0.25,-0.65,0.9500000000000001,1.365386618318153
250,0.5,0.25,-0.65,0.9500000000000001,1.3702404433909596
250,0.5,0.25,-0.65,0.9500000000000001,1.4540386294371956
250,0.5,0.25,-0.65,0.9500000000000001,1.3534551975865825
250,0.5,0.25,-0.65,0.9500000000000001,1.3785223142636882
250,0.5,0.25,-0.65,0.9500000000000001,1.3217665962682723
250,0.5,0.25,-0.65,0.9500000000000001,1.4261852609934031
250,0.5,0.25,-0.65,0.9500000000000001,1.4083139882781026
250,0.5,0.25,-0.65,0.9500000000000001,1.31074591605475
250,0.5,0.25,-0.65,0.9500000000000001,1.4621638742713312
250,0.5,0.25,-0.65,0.9500000000000001,1.335855570923088
250,0.5,0.25,-0.65,0.9500000000000001,1.364923628465331
250,0.5,0.25,-0.65,0.9500000000000001,1.3859793414224584
250,0.5,0.25,-0.65,0.9500000000000001,1.3990511416127176
250,0.5,0.25,-0.65,0.9500000000000001,1.41160421259801
250,0.5,0.25,-0.65,0.9500000000000001,1.3628878447523287
250,0.5,0.25,-0.65,0.9500000000000001,1.36197936013582
250,0.5,0.25,-0.65,0.9500000000000001,1.3555298469826094
250,0.5,0.25,-0.65,0.9500000000000001,1.3535946702687136
250,0.5,0.25,-0.65,0.9500000000000001,1.3581006591760478
250,0.5,0.25,-0.65,0.9500000000000001,1.3560034556038072
250,0.5,0.25,-0.65,0.9500000000000001,1.3449140906520196
250,0.5,0.25,-0.65,0.9500000000000001,1.4331954015888007
250,0.5,0.25,-0.65,0.9500000000000001,1.3119819314984806
250,0.5,0.25,-0.65,0.9500000000000001,1.3972058954979636
250,0.5,0.25,-0.65,0.9500000000000001,1.3622472765258389
250,0.5,0.25,-0.65,0.9500000000000001,1.3717822243129492
250,0.5,0.25,-0.65,0.9500000000000001,1.4010668391738719
250,0.5,0.25,-0.65,0.9500000000000001,1.3902871885984331
250,0.5,0.25,-0.65,0.9500000000000001,1.3871295755834971
250,0.5,0.25,-0.65,0.9500000000000001,1.4301201419773708
250,0.5,0.25,-0.65,0.9500000000000001,1.4181683572955295
250,0.5,0.25,-0.65,0.9500000000000001,1.3136409831153941
250,0.5,0.25,-0.65,0.9500000000000001,1.3759402996994006
250,0.5,0.25,-0.65,0.9500000000000001,1.3185070510159964
250,0.5,0.25,-0.65,0.9500000000000001,1.3656069819635195
250,0.5,0.25,-0.65,0.9500000000000001,1.435465708469036
250,0.5,0.25,-0.65,0.9500000000000001,1.3474695113329775
250,0.5,0.25,-0.65,0.9500000000000001,1.4029391030521015
250,0.5,0.25,-0.65,0.9500000000000001,1.3600422194784547
250,0.5,0.25,-0.65,0.9500000000000001,1.3426178015639583
250,0.5,0.25,-0.65,0.9500000000000001,1.4137817638649148
250,0.5,0.25,-0.65,0.9500000000000001,1.399893773285661
250,0.5,0.25,-0.65,0.9500000000000001,1.3766261993915676
250,0.5,0.25,-0.65,0.9500000000000001,1.365157238786255
250,0.5,0.25,-0.65,0.9500000000000001,1.3859215241665503
250,0.5,0.25,-0.65,0.9500000000000001,1.4045210331698328
250,0.5,0.25,-0.65,0.9500000000000001,1.328728763333482
250,0.5,0.25,-0.65,0.9500000000000001,1.3449048456842703
250,0.5,0.25,-0.65,0.9500000000000001,1.3840907202724144
250,0.5,0.25,-0.65,0.9500000000000001,1.3680240968943456
250,0.5,0.25,-0.65,0.9500000000000001,1.3377194018728757
250,0.5,0.25,-0.65,0.9500000000000001,1.3554842999089085
250,0.5,0.25,-0.65,0.9500000000000001,1.3107539612025283
250,0.5,0.25,-0.65,0.9500000000000001,1.345654679612707
250,0.5,0.25,-0.65,0.9500000000000001,1.3587258861322786
250,0.5,0.25,-0.65,0.9500000000000001,1.4078952895779075
250,0.5,0.25,-0.65,0.9500000000000001,1.3394555426817123
250,0.5,0.25,-0.65,0.9500000000000001,1.3741146989793696
250,0.5,0.25,-0.65,0.9500000000000001,1.383180783716397
250,0.5,0.25,-0.65,0.9500000000000001,1.4011488199881421
250,0.5,0.25,-0.65,0.9500000000000001,1.382892370537769
250,0.5,0.25,-0.65,0.9500000000000001,1.4314666913797034
250,0.5,0.25,-0.65,0.9500000000000001,1.3549667977490387
250,0.5,0.25,-0.65,0.9500000000000001,1.3415839854653901
250,0.5,0.25,-0.65,0.9500000000000001,1.3608374777585055
250,0.5,0.25,-0.65,0.9500000000000001,1.338241764657051
250,0.5,0.25,-0.65,0.9500000000000001,1.3814075831008377
250,0.5,0.25,-0.65,1,1.2033945948182594
250,0.5,0.25,-0.65,1,1.2634950719142146
250,0.5,0.25,-0.65,1,1.2137664094437546
250,0.5,0.25,-0.65,1,1.2096002924116072
250,0.5,0.25,-0.65,1,1.2268959071311731
250,0.5,0.25,-0.65,1,1.210393188139673
250,0.5,0.25,-0.65,1,1.1964036733519159
250,0.5,0.25,-0.65,1,1.2293724015231364
250,0.5,0.25,-0.65,1,1.2219242676299062
250,0.5,0.25,-0.65,1,1.1944025421897595
250,0.5,0.25,-0.65,1,1.2863718111721463
250,0.5,0.25,-0.65,1,1.2193888296576572
250,0.5,0.25,-0.65,1,1.2491190684135096
250,0.5,0.25,-0.65,1,1.2238466543126958
250,0.5,0.25,-0.65,1,1.1643475054840269
250,0.5,0.25,-0.65,1,1.24195763843515
250,0.5,0.25,-0.65,1,1.2542716277621093
250,0.5,0.25,-0.65,1,1.2363395019132124
250,0.5,0.25,-0.65,1,1.2696783778489498
250,0.5,0.25,-0.65,1,1.268303900623825
250,0.5,0.25,-0.65,1,1.230887840042591
250,0.5,0.25,-0.65,1,1.2401138354844836
250,0.5,0.25,-0.65,1,1.203439872381471
250,0.5,0.25,-0.65,1,1.2850039383159104
250,0.5,0.25,-0.65,1,1.2462864394425657
250,0.5,0.25,-0.65,1,1.2464350700789684
250,0.5,0.25,-0.65,1,1.2397426472156055
250,0.5,0.25,-0.65,1,1.2444259958072719
250,0.5,0.25,-0.65,1,1.2521853100402653
250,0.5,0.25,-0.65,1,1.2692234530180053
250,0.5,0.25,-0.65,1,1.1782547540715542
250,0.5,0.25,-0.65,1,1.2102722090372022
250,0.5,0.25,-0.65,1,1.273037421468578
250,0.5,0.25,-0.65,1,1.2725694962211997
250,0.5,0.25,-0.65,1,1.2234156960659721
250,0.5,0.25,-0.65,1,1.2561683912515613
250,0.5,0.25,-0.65,1,1.2418574730535767
250,0.5,0.25,-0.65,1,1.2039431820322197
250,0.5,0.25,-0.65,1,1.2739221695395049
250,0.5,0.25,-0.65,1,1.259659769283137
250,0.5,0.25,-0.65,1,1.27843136586667
250,0.5,0.25,-0.65,1,1.2528487981324898
250,0.5,0.25,-0.65,1,1.2574313661202783
250,0.5,0.25,-0.65,1,1.2476868909460883
250,0.5,0.25,-0.65,1,1.260942325237185
250,0.5,0.25,-0.65,1,1.1953024948088253
250,0.5,0.25,-0.65,1,1.2298848621471015
250,0.5,0.25,-0.65,1,1.2371244964644634
250,0.5,0.25,-0.65,1,1.2281557241656036
250,0.5,0.25,-0.65,1,1.198957127457889
250,0.5,0.25,-0.65,1,1.230545770259593
250,0.5,0.25,-0.65,1,1.281872042830889
250,0.5,0.25,-0.65,1,1.2567902718178403
250,0.5,0.25,-0.65,1,1.1831166620657918
250,0.5,0.25,-0.65,1,1.2421119420464728
250,0.5,0.25,-0.65,1,1.2435732597693077
250,0.5,0.25,-0.65,1,1.2455720511151798
250,0.5,0.25,-0.65,1,1.310634791885146
250,0.5,0.25,-0.65,1,1.2109059409339538
250,0.5,0.25,-0.65,1,1.2404509450430816
250,0.5,0.25,-0.65,1,1.251542541827833
250,0.5,0.25,-0.65,1,1.2285820817729154
250,0.5,0.25,-0.65,1,1.222747785968814
250,0.5,0.25,-0.65,1,1.2490820532765983
250,0.5,0.25,-0.65,1,1.2220657366847836
250,0.5,0.25,-0.65,1,1.2307817713169427
250,0.5,0.25,-0.65,1,1.247363411255333
250,0.5,0.25,-0.65,1,1.2136606650839794
250,0.5,0.25,-0.65,1,1.2635146518967693
250,0.5,0.25,-0.65,1,1.246416462824958
250,0.5,0.25,-0.65,1,1.2174910110001664
250,0.5,0.25,-0.65,1,1.2359654807352203
250,0.5,0.25,-0.65,1,1.2109034775128573
250,0.5,0.25,-0.65,1,1.2762093696971328
250,0.5,0.25,-0.65,1,1.2658240288467686
250,0.5,0.25,-0.65,1,1.2388894005769953
250,0.5,0.25,-0.65,1,1.2308835190839997
250,0.5,0.25,-0.65,1,1.207236343649227
250,0.5,0.25,-0.65,1,1.2253684089036738
250,0.5,0.25,-0.65,1,1.2646515369674194
250,0.5,0.25,-0.65,1,1.2368650455500292
250,0.5,0.25,-0.65,1,1.252079771294957
250,0.5,0.25,-0.65,1,1.272536983322319
250,0.5,0.25,-0.65,1,1.2292761873012512
250,0.5,0.25,-0.65,1,1.2662799809176934
250,0.5,0.25,-0.65,1,1.1984128215371053
250,0.5,0.25,-0.65,1,1.2340647920518573
250,0.5,0.25,-0.65,1,1.3079060933131916
250,0.5,0.25,-0.65,1,1.2306444060441875
250,0.5,0.25,-0.65,1,1.2093492957057688
250,0.5,0.25,-0.65,1,1.207804416671015
250,0.5,0.25,-0.65,1,1.2386935072928902
250,0.5,0.25,-0.65,1,1.2266938181885056
250,0.5,0.25,-0.65,1,1.2101482578359382
250,0.5,0.25,-0.65,1,1.227091765612036
250,0.5,0.25,-0.65,1,1.2333697504130616
250,0.5,0.25,-0.65,1,1.1968284124156647
250,0.5,0.25,-0.65,1,1.2477803895549568
250,0.5,0.25,-0.65,1,1.276232253476673
250,0.5,0.25,-0.65,1,1.2323776878117725
250,0.5,0.25,-0.65,1.05,1.1301431180178123
250,0.5,0.25,-0.65,1.05,1.089074055427848
250,0.5,0.25,-0.65,1.05,1.127549792399707
250,0.5,0.25,-0.65,1.05,1.1603342736357818
250,0.5,0.25,-0.65,1.05,1.1565018232039472
250,0.5,0.25,-0.65,1.05,1.150478851714447
250,0.5,0.25,-0.65,1.05,1.1269070834469546
250,0.5,0.25,-0.65,1.05,1.151813061457601
250,0.5,0.25,-0.65,1.05,1.1169110982774493
250,0.5,0.25,-0.65,1.05,1.1032104144017378
250,0.5,0.25,-0.65,1.05,1.1274937945001595
250,0.5,0.25,-0.65,1.05,1.1016656079140752
250,0.5,0.25,-0.65,1.05,1.1660728494206962
250,0.5,0.25,-0.65,1.05,1.1426489498640515
250,0.5,0.25,-0.65,1.05,1.0796097406857883
250,0.5,0.25,-0.65,1.05,1.1078474562056069
250,0.5,0.25,-0.65,1.05,1.0938898824678647
250,0.5,0.25,-0.65,1.05,1.1241871660471636
250,0.5,0.25,-0.65,1.05,1.1398543191585437
250,0.5,0.25,-0.65,1.05,1.1215001586159146
250,0.5,0.25,-0.65,1.05,1.1161642144151485
250,0.5,0.25,-0.65,1.05,1.0863425910363842
250,0.5,0.25,-0.65,1.05,1.1006997764641644
250,0.5,0.25,-0.65,1.05,1.1404340802860504
250,0.5,0.25,-0.65,1.05,1.1009718774153487
250,0.5,0.25,-0.65,1.05,1.1296589806864155
250,0.5,0.25,-0.65,1.05,1.133536408959233
250,0.5,0.25,-0.65,1.05,1.1283511889380955
250,0.5,0.25,-0.65,1.05,1.1042352360101382
250,0.5,0.25,-0.65,1.05,1.1617148333166751
250,0.5,0.25,-0.65,1.05,1.112264997793402
250,0.5,0.25,-0.65,1.05,1.1170623626696505
250,0.5,0.25,-0.65,1.05,1.1020508732417984
250,0.5,0.25,-0.65,1.05,1.1431501177007077
250,0.5,0.25,-0.65,1.05,1.1110948291923817
250,0.5,0.25,-0.65,1.05,1.1444801729269019
250,0.5,0.25,-0.65,1.05,1.119367036476731
250,0.5,0.25,-0.65,1.05,1.1534298126364235
250,0.5,0.25,-0.65,1.05,1.102245568823649
250,0.5,0.25,-0.65,1.05,1.132214678404762
250,0.5,0.25,-0.65,1.05,1.146637853346258
250,0.5,0.25,-0.65,1.05,1.0861073568607067
250,0.5,0.25,-0.65,1.05,1.111448816110055
250,0.5,0.25,-0.65,1.05,1.1550090937882815
250,0.5,0.25,-0.65,1.05,1.0880686548332632
250,0.5,0.25,-0.65,1.05,1.0823555396523574
250,0.5,0.25,-0.65,1.05,1.1201425771726923
250,0.5,0.25,-0.65,1.05,1.1533926170148197
250,0.5,0.25,-0.65,1.05,1.0907802700683402
250,0.5,0.25,-0.65,1.05,1.1369505411256802
250,0.5,0.25,-0.65,1.05,1.1217016385193763
250,0.5,0.25,-0.65,1.05,1.120812571746895
250,0.5,0.25,-0.65,1.05,1.1462339148191791
250,0.5,0.25,-0.65,1.05,1.1359247553754046
250,0.5,0.25,-0.65,1.05,1.10027123394032
